indicator_id,level,place_id,place_name,report_date,sitrep,version,value,unit,basis,derivation,evidence_quote,page,text_source,confidence,flags,places_included,note
patients_start_day,national,ensemble,Ensemble,2026-07-09,56,1,755,patients,table,"",Patients au lit (J-1) 540 188 27 755,8,pdf_text,high,"",ituri;nord-kivu;sud-kivu,""
patients_start_day,province,ituri,Ituri,2026-07-09,56,1,540,patients,table,"",Patients au lit (J-1) 540 188 27 755,8,pdf_text,high,"","",""
patients_start_day,province,nord-kivu,Nord-Kivu,2026-07-09,56,1,188,patients,table,"",Patients au lit (J-1) 540 188 27 755,8,pdf_text,high,"","",""
patients_start_day,province,sud-kivu,Sud-Kivu,2026-07-09,56,1,27,patients,table,"",Patients au lit (J-1) 540 188 27 755,8,pdf_text,high,"","",""
patients_suspect,national,ensemble,Ensemble,2026-07-09,56,1,542,patients,table,"",dont suspects 318 205 19 542,8,pdf_text,high,"",ituri;nord-kivu;sud-kivu,""
patients_suspect,province,ituri,Ituri,2026-07-09,56,1,318,patients,table,"",dont suspects 318 205 19 542,8,pdf_text,high,"","",""
patients_suspect,province,nord-kivu,Nord-Kivu,2026-07-09,56,1,205,patients,table,"",dont suspects 318 205 19 542,8,pdf_text,high,"","",""
patients_suspect,province,sud-kivu,Sud-Kivu,2026-07-09,56,1,19,patients,table,"",dont suspects 318 205 19 542,8,pdf_text,high,"","",""
admissions_24h,national,ensemble,Ensemble,2026-07-10,57,1,110,patients,table,"",Total admissions (24h) 69 36 5 110,9,pdf_text,high,"",ituri;nord-kivu;sud-kivu,""
admissions_24h,province,ituri,Ituri,2026-07-10,57,1,69,patients,table,"",Total admissions (24h) 69 36 5 110,9,pdf_text,high,"","",""
admissions_24h,province,nord-kivu,Nord-Kivu,2026-07-10,57,1,36,patients,table,"",Total admissions (24h) 69 36 5 110,9,pdf_text,high,"","",""
admissions_24h,province,sud-kivu,Sud-Kivu,2026-07-10,57,1,5,patients,table,"",Total admissions (24h) 69 36 5 110,9,pdf_text,high,"","",""
exits_24h,national,ensemble,Ensemble,2026-07-10,57,1,126,patients,table,"",Total sorties 61 65 0 126,9,pdf_text,high,"",ituri;nord-kivu;sud-kivu,""
exits_24h,province,ituri,Ituri,2026-07-10,57,1,61,patients,table,"",Total sorties 61 65 0 126,9,pdf_text,high,"","",""
exits_24h,province,nord-kivu,Nord-Kivu,2026-07-10,57,1,65,patients,table,"",Total sorties 61 65 0 126,9,pdf_text,high,"","",""
exits_24h,province,sud-kivu,Sud-Kivu,2026-07-10,57,1,0,patients,table,"",Total sorties 61 65 0 126,9,pdf_text,high,"","",""
occupancy_rate,national,ensemble,Ensemble,2026-07-10,57,1,95.1,percent,table,"","Taux d'occupation global 88% 135,2% 53,3% 95,1%",9,pdf_text,high,"",ituri;nord-kivu;sud-kivu,""
occupancy_rate,province,ituri,Ituri,2026-07-10,57,1,88,percent,table,"","Taux d'occupation global 88% 135,2% 53,3% 95,1%",9,pdf_text,high,"","",""
occupancy_rate,province,nord-kivu,Nord-Kivu,2026-07-10,57,1,135.2,percent,table,"","Taux d'occupation global 88% 135,2% 53,3% 95,1%",9,pdf_text,high,"","",""
occupancy_rate,province,sud-kivu,Sud-Kivu,2026-07-10,57,1,53.3,percent,table,"","Taux d'occupation global 88% 135,2% 53,3% 95,1%",9,pdf_text,high,"","",""
patients_confirmed,national,ensemble,Ensemble,2026-07-10,57,1,259,patients,table,"",dont confirmés (NC+AC) 237 22 0 259,9,pdf_text,high,"",ituri;nord-kivu;sud-kivu,""
patients_confirmed,province,ituri,Ituri,2026-07-10,57,1,237,patients,table,"",dont confirmés (NC+AC) 237 22 0 259,9,pdf_text,high,"","",""
patients_confirmed,province,nord-kivu,Nord-Kivu,2026-07-10,57,1,22,patients,table,"",dont confirmés (NC+AC) 237 22 0 259,9,pdf_text,high,"","",""
patients_confirmed,province,sud-kivu,Sud-Kivu,2026-07-10,57,1,0,patients,table,"",dont confirmés (NC+AC) 237 22 0 259,9,pdf_text,high,"","",""
patients_isolated,national,ensemble,Ensemble,2026-07-10,57,1,763,patients,table,"",Patients en isolement (Fin J) 543 196 24 763,9,pdf_text,high,"",ituri;nord-kivu;sud-kivu,""
patients_isolated,province,ituri,Ituri,2026-07-10,57,1,543,patients,table,"",Patients en isolement (Fin J) 543 196 24 763,9,pdf_text,high,"","",""
patients_isolated,province,nord-kivu,Nord-Kivu,2026-07-10,57,1,196,patients,table,"",Patients en isolement (Fin J) 543 196 24 763,9,pdf_text,high,"","",""
patients_isolated,province,sud-kivu,Sud-Kivu,2026-07-10,57,1,24,patients,table,"",Patients en isolement (Fin J) 543 196 24 763,9,pdf_text,high,"","",""
patients_start_day,national,ensemble,Ensemble,2026-07-10,57,1,779,patients,table,"",Patients au lit (J-1) 535 225 19 779,9,pdf_text,high,"",ituri;nord-kivu;sud-kivu,""
patients_start_day,province,ituri,Ituri,2026-07-10,57,1,535,patients,table,"",Patients au lit (J-1) 535 225 19 779,9,pdf_text,high,"","",""
patients_start_day,province,nord-kivu,Nord-Kivu,2026-07-10,57,1,225,patients,table,"",Patients au lit (J-1) 535 225 19 779,9,pdf_text,high,"","",""
patients_start_day,province,sud-kivu,Sud-Kivu,2026-07-10,57,1,19,patients,table,"",Patients au lit (J-1) 535 225 19 779,9,pdf_text,high,"","",""
patients_suspect,national,ensemble,Ensemble,2026-07-10,57,1,504,patients,table,"",dont suspects 306 174 24 504,9,pdf_text,high,"",ituri;nord-kivu;sud-kivu,""
patients_suspect,province,ituri,Ituri,2026-07-10,57,1,306,patients,table,"",dont suspects 306 174 24 504,9,pdf_text,high,"","",""
patients_suspect,province,nord-kivu,Nord-Kivu,2026-07-10,57,1,174,patients,table,"",dont suspects 306 174 24 504,9,pdf_text,high,"","",""
patients_suspect,province,sud-kivu,Sud-Kivu,2026-07-10,57,1,24,patients,table,"",dont suspects 306 174 24 504,9,pdf_text,high,"","",""
admissions_24h,national,ensemble,Ensemble,2026-07-11,58,1,94,patients,table,"",Total admissions (24h) 67 21 6 94,8,pdf_text,high,"",ituri;nord-kivu;sud-kivu,""
admissions_24h,province,ituri,Ituri,2026-07-11,58,1,67,patients,table,"",Total admissions (24h) 67 21 6 94,8,pdf_text,high,"","",""
admissions_24h,province,nord-kivu,Nord-Kivu,2026-07-11,58,1,21,patients,table,"",Total admissions (24h) 67 21 6 94,8,pdf_text,high,"","",""
admissions_24h,province,sud-kivu,Sud-Kivu,2026-07-11,58,1,6,patients,table,"",Total admissions (24h) 67 21 6 94,8,pdf_text,high,"","",""
exits_24h,national,ensemble,Ensemble,2026-07-11,58,1,110,patients,table,"",Total sorties 76 34 0 110,8,pdf_text,high,"",ituri;nord-kivu;sud-kivu,""
exits_24h,province,ituri,Ituri,2026-07-11,58,1,76,patients,table,"",Total sorties 76 34 0 110,8,pdf_text,high,"","",""
exits_24h,province,nord-kivu,Nord-Kivu,2026-07-11,58,1,34,patients,table,"",Total sorties 76 34 0 110,8,pdf_text,high,"","",""
exits_24h,province,sud-kivu,Sud-Kivu,2026-07-11,58,1,0,patients,table,"",Total sorties 76 34 0 110,8,pdf_text,high,"","",""
occupancy_rate,national,ensemble,Ensemble,2026-07-11,58,1,93.9,percent,table,"","Taux d'occupation global 87% 129,6% 66,6% 93,9%",8,pdf_text,high,"",ituri;nord-kivu;sud-kivu,""
occupancy_rate,province,ituri,Ituri,2026-07-11,58,1,87,percent,table,"","Taux d'occupation global 87% 129,6% 66,6% 93,9%",8,pdf_text,high,"","",""
occupancy_rate,province,nord-kivu,Nord-Kivu,2026-07-11,58,1,129.6,percent,table,"","Taux d'occupation global 87% 129,6% 66,6% 93,9%",8,pdf_text,high,"","",""
occupancy_rate,province,sud-kivu,Sud-Kivu,2026-07-11,58,1,66.6,percent,table,"","Taux d'occupation global 87% 129,6% 66,6% 93,9%",8,pdf_text,high,"","",""
patients_confirmed,national,ensemble,Ensemble,2026-07-11,58,1,248,patients,table,"",dont confirmés (NC+AC) 227 21 0 248,8,pdf_text,high,"",ituri;nord-kivu;sud-kivu,""
patients_confirmed,province,ituri,Ituri,2026-07-11,58,1,227,patients,table,"",dont confirmés (NC+AC) 227 21 0 248,8,pdf_text,high,"","",""
patients_confirmed,province,nord-kivu,Nord-Kivu,2026-07-11,58,1,21,patients,table,"",dont confirmés (NC+AC) 227 21 0 248,8,pdf_text,high,"","",""
patients_confirmed,province,sud-kivu,Sud-Kivu,2026-07-11,58,1,0,patients,table,"",dont confirmés (NC+AC) 227 21 0 248,8,pdf_text,high,"","",""
patients_isolated,national,ensemble,Ensemble,2026-07-11,58,1,753,patients,table,"",Patients en isolement (Fin J) 535 188 30 753,8,pdf_text,high,"",ituri;nord-kivu;sud-kivu,""
patients_isolated,province,ituri,Ituri,2026-07-11,58,1,535,patients,table,"",Patients en isolement (Fin J) 535 188 30 753,8,pdf_text,high,"","",""
patients_isolated,province,nord-kivu,Nord-Kivu,2026-07-11,58,1,188,patients,table,"",Patients en isolement (Fin J) 535 188 30 753,8,pdf_text,high,"","",""
patients_isolated,province,sud-kivu,Sud-Kivu,2026-07-11,58,1,30,patients,table,"",Patients en isolement (Fin J) 535 188 30 753,8,pdf_text,high,"","",""
patients_start_day,national,ensemble,Ensemble,2026-07-11,58,1,769,patients,table,"",Patients au lit (J-1) 544 201 24 769,8,pdf_text,high,"",ituri;nord-kivu;sud-kivu,""
patients_start_day,province,ituri,Ituri,2026-07-11,58,1,544,patients,table,"",Patients au lit (J-1) 544 201 24 769,8,pdf_text,high,"","",""
patients_start_day,province,nord-kivu,Nord-Kivu,2026-07-11,58,1,201,patients,table,"",Patients au lit (J-1) 544 201 24 769,8,pdf_text,high,"","",""
patients_start_day,province,sud-kivu,Sud-Kivu,2026-07-11,58,1,24,patients,table,"",Patients au lit (J-1) 544 201 24 769,8,pdf_text,high,"","",""
patients_suspect,national,ensemble,Ensemble,2026-07-11,58,1,539,patients,table,"",dont suspects 308 201 30 539,8,pdf_text,high,"",ituri;nord-kivu;sud-kivu,""
patients_suspect,province,ituri,Ituri,2026-07-11,58,1,308,patients,table,"",dont suspects 308 201 30 539,8,pdf_text,high,"","",""
patients_suspect,province,nord-kivu,Nord-Kivu,2026-07-11,58,1,201,patients,table,"",dont suspects 308 201 30 539,8,pdf_text,high,"","",""
patients_suspect,province,sud-kivu,Sud-Kivu,2026-07-11,58,1,30,patients,table,"",dont suspects 308 201 30 539,8,pdf_text,high,"","",""
admissions_24h,national,ensemble,Ensemble,2026-07-13,60,1,103,patients,table,"",Total admissions (24 h) 85 12 4 2 103,9,pdf_text,high,"",ituri;nord-kivu;sud-kivu;haut-uele,""
admissions_24h,province,haut-uele,Haut-Uélé,2026-07-13,60,1,2,patients,table,"",Total admissions (24 h) 85 12 4 2 103,9,pdf_text,high,"","",""
admissions_24h,province,ituri,Ituri,2026-07-13,60,1,85,patients,table,"",Total admissions (24 h) 85 12 4 2 103,9,pdf_text,high,"","",""
admissions_24h,province,nord-kivu,Nord-Kivu,2026-07-13,60,1,12,patients,table,"",Total admissions (24 h) 85 12 4 2 103,9,pdf_text,high,"","",""
admissions_24h,province,sud-kivu,Sud-Kivu,2026-07-13,60,1,4,patients,table,"",Total admissions (24 h) 85 12 4 2 103,9,pdf_text,high,"","",""
exits_24h,national,ensemble,Ensemble,2026-07-13,60,1,92,patients,table,"",Total sorties (24 h) 70 15 7 0 92,10,pdf_text,high,"",ituri;nord-kivu;sud-kivu;haut-uele,""
exits_24h,province,haut-uele,Haut-Uélé,2026-07-13,60,1,0,patients,table,"",Total sorties (24 h) 70 15 7 0 92,10,pdf_text,high,"","",""
exits_24h,province,ituri,Ituri,2026-07-13,60,1,70,patients,table,"",Total sorties (24 h) 70 15 7 0 92,10,pdf_text,high,"","",""
exits_24h,province,nord-kivu,Nord-Kivu,2026-07-13,60,1,15,patients,table,"",Total sorties (24 h) 70 15 7 0 92,10,pdf_text,high,"","",""
exits_24h,province,sud-kivu,Sud-Kivu,2026-07-13,60,1,7,patients,table,"",Total sorties (24 h) 70 15 7 0 92,10,pdf_text,high,"","",""
occupancy_rate,national,ensemble,Ensemble,2026-07-13,60,1,87.4,percent,table,"","Taux d'occupation 82,7 % 120,6 % 60,0 % 100 % 87,4 %",10,pdf_text,high,"",ituri;nord-kivu;sud-kivu;haut-uele,""
occupancy_rate,province,haut-uele,Haut-Uélé,2026-07-13,60,1,100,percent,table,"","Taux d'occupation 82,7 % 120,6 % 60,0 % 100 % 87,4 %",10,pdf_text,high,"","",""
occupancy_rate,province,ituri,Ituri,2026-07-13,60,1,82.7,percent,table,"","Taux d'occupation 82,7 % 120,6 % 60,0 % 100 % 87,4 %",10,pdf_text,high,"","",""
occupancy_rate,province,nord-kivu,Nord-Kivu,2026-07-13,60,1,120.6,percent,table,"","Taux d'occupation 82,7 % 120,6 % 60,0 % 100 % 87,4 %",10,pdf_text,high,"","",""
occupancy_rate,province,sud-kivu,Sud-Kivu,2026-07-13,60,1,60,percent,table,"","Taux d'occupation 82,7 % 120,6 % 60,0 % 100 % 87,4 %",10,pdf_text,high,"","",""
patients_confirmed,national,ensemble,Ensemble,2026-07-13,60,1,246,patients,table,"",dont confirmés 229 17 0 0 246,10,pdf_text,high,"",ituri;nord-kivu;sud-kivu;haut-uele,""
patients_confirmed,province,haut-uele,Haut-Uélé,2026-07-13,60,1,0,patients,table,"",dont confirmés 229 17 0 0 246,10,pdf_text,high,"","",""
patients_confirmed,province,ituri,Ituri,2026-07-13,60,1,229,patients,table,"",dont confirmés 229 17 0 0 246,10,pdf_text,high,"","",""
patients_confirmed,province,nord-kivu,Nord-Kivu,2026-07-13,60,1,17,patients,table,"",dont confirmés 229 17 0 0 246,10,pdf_text,high,"","",""
patients_confirmed,province,sud-kivu,Sud-Kivu,2026-07-13,60,1,0,patients,table,"",dont confirmés 229 17 0 0 246,10,pdf_text,high,"","",""
patients_isolated,national,ensemble,Ensemble,2026-07-13,60,1,753,patients,table,"",Patients en isolement (fin J) 553 170 27 3 753,10,pdf_text,high,"",ituri;nord-kivu;sud-kivu;haut-uele,""
patients_isolated,province,haut-uele,Haut-Uélé,2026-07-13,60,1,3,patients,table,"",Patients en isolement (fin J) 553 170 27 3 753,10,pdf_text,high,"","",""
patients_isolated,province,ituri,Ituri,2026-07-13,60,1,553,patients,table,"",Patients en isolement (fin J) 553 170 27 3 753,10,pdf_text,high,"","",""
patients_isolated,province,nord-kivu,Nord-Kivu,2026-07-13,60,1,170,patients,table,"",Patients en isolement (fin J) 553 170 27 3 753,10,pdf_text,high,"","",""
patients_isolated,province,sud-kivu,Sud-Kivu,2026-07-13,60,1,27,patients,table,"",Patients en isolement (fin J) 553 170 27 3 753,10,pdf_text,high,"","",""
patients_start_day,national,ensemble,Ensemble,2026-07-13,60,1,742,patients,table,"",Patients au lit (J-1) 538 173 30 1 742,9,pdf_text,high,"",ituri;nord-kivu;sud-kivu;haut-uele,""
patients_start_day,province,haut-uele,Haut-Uélé,2026-07-13,60,1,1,patients,table,"",Patients au lit (J-1) 538 173 30 1 742,9,pdf_text,high,"","",""
patients_start_day,province,ituri,Ituri,2026-07-13,60,1,538,patients,table,"",Patients au lit (J-1) 538 173 30 1 742,9,pdf_text,high,"","",""
patients_start_day,province,nord-kivu,Nord-Kivu,2026-07-13,60,1,173,patients,table,"",Patients au lit (J-1) 538 173 30 1 742,9,pdf_text,high,"","",""
patients_start_day,province,sud-kivu,Sud-Kivu,2026-07-13,60,1,30,patients,table,"",Patients au lit (J-1) 538 173 30 1 742,9,pdf_text,high,"","",""
patients_suspect,national,ensemble,Ensemble,2026-07-13,60,1,507,patients,table,"",dont suspects 324 153 27 3 507,10,pdf_text,high,"",ituri;nord-kivu;sud-kivu;haut-uele,""
patients_suspect,province,haut-uele,Haut-Uélé,2026-07-13,60,1,3,patients,table,"",dont suspects 324 153 27 3 507,10,pdf_text,high,"","",""
patients_suspect,province,ituri,Ituri,2026-07-13,60,1,324,patients,table,"",dont suspects 324 153 27 3 507,10,pdf_text,high,"","",""
patients_suspect,province,nord-kivu,Nord-Kivu,2026-07-13,60,1,153,patients,table,"",dont suspects 324 153 27 3 507,10,pdf_text,high,"","",""
patients_suspect,province,sud-kivu,Sud-Kivu,2026-07-13,60,1,27,patients,table,"",dont suspects 324 153 27 3 507,10,pdf_text,high,"","",""
admissions_24h,national,ensemble,Ensemble,2026-07-15,62,1,124,patients,table,"",Total admissions (24 h) 84 39 1 124,9,pdf_text,high,"",ituri;nord-kivu;tshopo,""
admissions_24h,province,ituri,Ituri,2026-07-15,62,1,84,patients,table,"",Total admissions (24 h) 84 39 1 124,9,pdf_text,high,"","",""
admissions_24h,province,nord-kivu,Nord-Kivu,2026-07-15,62,1,39,patients,table,"",Total admissions (24 h) 84 39 1 124,9,pdf_text,high,"","",""
admissions_24h,province,tshopo,Tshopo,2026-07-15,62,1,1,patients,table,"",Total admissions (24 h) 84 39 1 124,9,pdf_text,high,"","",""
exits_24h,national,ensemble,Ensemble,2026-07-15,62,1,117,patients,table,"",Total sorties (24 h) 79 38 0 117,9,pdf_text,high,"",ituri;nord-kivu;tshopo,""
exits_24h,province,ituri,Ituri,2026-07-15,62,1,79,patients,table,"",Total sorties (24 h) 79 38 0 117,9,pdf_text,high,"","",""
exits_24h,province,nord-kivu,Nord-Kivu,2026-07-15,62,1,38,patients,table,"",Total sorties (24 h) 79 38 0 117,9,pdf_text,high,"","",""
exits_24h,province,tshopo,Tshopo,2026-07-15,62,1,0,patients,table,"",Total sorties (24 h) 79 38 0 117,9,pdf_text,high,"","",""
occupancy_rate,national,ensemble,Ensemble,2026-07-15,62,1,85.6,percent,table,"","Taux d'occupation 79 % 118,8% 41,7 % 85,6%",9,pdf_text,high,"",ituri;nord-kivu;tshopo,""
occupancy_rate,province,ituri,Ituri,2026-07-15,62,1,79,percent,table,"","Taux d'occupation 79 % 118,8% 41,7 % 85,6%",9,pdf_text,high,"","",""
occupancy_rate,province,nord-kivu,Nord-Kivu,2026-07-15,62,1,118.8,percent,table,"","Taux d'occupation 79 % 118,8% 41,7 % 85,6%",9,pdf_text,high,"","",""
occupancy_rate,province,tshopo,Tshopo,2026-07-15,62,1,41.7,percent,table,"","Taux d'occupation 79 % 118,8% 41,7 % 85,6%",9,pdf_text,high,"","",""
patients_confirmed,national,ensemble,Ensemble,2026-07-15,62,1,281,patients,table,"",dont confirmés 259 20 2 281,9,pdf_text,high,"",ituri;nord-kivu;tshopo,""
patients_confirmed,province,ituri,Ituri,2026-07-15,62,1,259,patients,table,"",dont confirmés 259 20 2 281,9,pdf_text,high,"","",""
patients_confirmed,province,nord-kivu,Nord-Kivu,2026-07-15,62,1,20,patients,table,"",dont confirmés 259 20 2 281,9,pdf_text,high,"","",""
patients_confirmed,province,tshopo,Tshopo,2026-07-15,62,1,2,patients,table,"",dont confirmés 259 20 2 281,9,pdf_text,high,"","",""
patients_isolated,national,ensemble,Ensemble,2026-07-15,62,1,725,patients,table,"",Patients en isolement (fin J) 549 171 5 725,9,pdf_text,high,"",ituri;nord-kivu;tshopo,""
patients_isolated,province,ituri,Ituri,2026-07-15,62,1,549,patients,table,"",Patients en isolement (fin J) 549 171 5 725,9,pdf_text,high,"","",""
patients_isolated,province,nord-kivu,Nord-Kivu,2026-07-15,62,1,171,patients,table,"",Patients en isolement (fin J) 549 171 5 725,9,pdf_text,high,"","",""
patients_isolated,province,tshopo,Tshopo,2026-07-15,62,1,5,patients,table,"",Patients en isolement (fin J) 549 171 5 725,9,pdf_text,high,"","",""
patients_start_day,national,ensemble,Ensemble,2026-07-15,62,1,718,patients,table,"",Patients au lit (J-1) 544 170 4 718,9,pdf_text,high,"",ituri;nord-kivu;tshopo,""
patients_start_day,province,ituri,Ituri,2026-07-15,62,1,544,patients,table,"",Patients au lit (J-1) 544 170 4 718,9,pdf_text,high,"","",""
patients_start_day,province,nord-kivu,Nord-Kivu,2026-07-15,62,1,170,patients,table,"",Patients au lit (J-1) 544 170 4 718,9,pdf_text,high,"","",""
patients_start_day,province,tshopo,Tshopo,2026-07-15,62,1,4,patients,table,"",Patients au lit (J-1) 544 170 4 718,9,pdf_text,high,"","",""
patients_suspect,national,ensemble,Ensemble,2026-07-15,62,1,444,patients,table,"",dont suspects 290 151 3 444,9,pdf_text,high,"",ituri;nord-kivu;tshopo,""
patients_suspect,province,ituri,Ituri,2026-07-15,62,1,290,patients,table,"",dont suspects 290 151 3 444,9,pdf_text,high,"","",""
patients_suspect,province,nord-kivu,Nord-Kivu,2026-07-15,62,1,151,patients,table,"",dont suspects 290 151 3 444,9,pdf_text,high,"","",""
patients_suspect,province,tshopo,Tshopo,2026-07-15,62,1,3,patients,table,"",dont suspects 290 151 3 444,9,pdf_text,high,"","",""
admissions_24h,national,ensemble,Ensemble,2026-07-17,64,1,119,patients,table,"",Total admissions (24 h) 86 33 ND ND 119,8,pdf_text,high,"",ituri;nord-kivu,""
admissions_24h,province,haut-uele,Haut-Uélé,2026-07-17,64,1,,patients,table,"",Total admissions (24 h) 86 33 ND ND 119,8,pdf_text,high,not_reported,"",""
admissions_24h,province,ituri,Ituri,2026-07-17,64,1,86,patients,table,"",Total admissions (24 h) 86 33 ND ND 119,8,pdf_text,high,"","",""
admissions_24h,province,nord-kivu,Nord-Kivu,2026-07-17,64,1,33,patients,table,"",Total admissions (24 h) 86 33 ND ND 119,8,pdf_text,high,"","",""
admissions_24h,province,tshopo,Tshopo,2026-07-17,64,1,,patients,table,"",Total admissions (24 h) 86 33 ND ND 119,8,pdf_text,high,not_reported,"",""
exits_24h,national,ensemble,Ensemble,2026-07-17,64,1,118,patients,table,"",Total sorties (24 h) 80 38 ND 118,8,pdf_text,low,"",ituri;nord-kivu,""
exits_24h,province,ituri,Ituri,2026-07-17,64,1,80,patients,table,"",Total sorties (24 h) 80 38 ND 118,8,pdf_text,low,"","",""
exits_24h,province,nord-kivu,Nord-Kivu,2026-07-17,64,1,38,patients,table,"",Total sorties (24 h) 80 38 ND 118,8,pdf_text,low,"","",""
exits_24h,province,tshopo,Tshopo,2026-07-17,64,1,,patients,table,"",Total sorties (24 h) 80 38 ND 118,8,pdf_text,low,not_reported,"",""
patients_isolated,national,ensemble,Ensemble,2026-07-17,64,1,722,patients,table,"",Patients en isolement (fin J) 548 174 ND 722,8,pdf_text,low,"",ituri;nord-kivu,""
patients_isolated,province,ituri,Ituri,2026-07-17,64,1,548,patients,table,"",Patients en isolement (fin J) 548 174 ND 722,8,pdf_text,low,"","",""
patients_isolated,province,nord-kivu,Nord-Kivu,2026-07-17,64,1,174,patients,table,"",Patients en isolement (fin J) 548 174 ND 722,8,pdf_text,low,"","",""
patients_isolated,province,tshopo,Tshopo,2026-07-17,64,1,,patients,table,"",Patients en isolement (fin J) 548 174 ND 722,8,pdf_text,low,not_reported,"",""
patients_start_day,national,ensemble,Ensemble,2026-07-17,64,1,721,patients,table,"",Patients au lit (J-1) 542 179 ND ND 721,8,pdf_text,high,"",ituri;nord-kivu,""
patients_start_day,province,haut-uele,Haut-Uélé,2026-07-17,64,1,,patients,table,"",Patients au lit (J-1) 542 179 ND ND 721,8,pdf_text,high,not_reported,"",""
patients_start_day,province,ituri,Ituri,2026-07-17,64,1,542,patients,table,"",Patients au lit (J-1) 542 179 ND ND 721,8,pdf_text,high,"","",""
patients_start_day,province,nord-kivu,Nord-Kivu,2026-07-17,64,1,179,patients,table,"",Patients au lit (J-1) 542 179 ND ND 721,8,pdf_text,high,"","",""
patients_start_day,province,tshopo,Tshopo,2026-07-17,64,1,,patients,table,"",Patients au lit (J-1) 542 179 ND ND 721,8,pdf_text,high,not_reported,"",""
admissions_24h,national,ensemble,Ensemble,2026-07-18,65,1,121,patients,table,"",Total admissions (24 h) 71 47 ND 3 121,8,pdf_text,high,"",ituri;nord-kivu;tshopo,""
admissions_24h,province,haut-uele,Haut-Uélé,2026-07-18,65,1,,patients,table,"",Total admissions (24 h) 71 47 ND 3 121,8,pdf_text,high,not_reported,"",""
admissions_24h,province,ituri,Ituri,2026-07-18,65,1,71,patients,table,"",Total admissions (24 h) 71 47 ND 3 121,8,pdf_text,high,"","",""
admissions_24h,province,nord-kivu,Nord-Kivu,2026-07-18,65,1,47,patients,table,"",Total admissions (24 h) 71 47 ND 3 121,8,pdf_text,high,"","",""
admissions_24h,province,tshopo,Tshopo,2026-07-18,65,1,3,patients,table,"",Total admissions (24 h) 71 47 ND 3 121,8,pdf_text,high,"","",""
exits_24h,national,ensemble,Ensemble,2026-07-18,65,1,104,patients,table,"",Total sorties (24 h) 72 32 ND 0 104,8,pdf_text,high,"",ituri;nord-kivu;tshopo,""
exits_24h,province,haut-uele,Haut-Uélé,2026-07-18,65,1,,patients,table,"",Total sorties (24 h) 72 32 ND 0 104,8,pdf_text,high,not_reported,"",""
exits_24h,province,ituri,Ituri,2026-07-18,65,1,72,patients,table,"",Total sorties (24 h) 72 32 ND 0 104,8,pdf_text,high,"","",""
exits_24h,province,nord-kivu,Nord-Kivu,2026-07-18,65,1,32,patients,table,"",Total sorties (24 h) 72 32 ND 0 104,8,pdf_text,high,"","",""
exits_24h,province,tshopo,Tshopo,2026-07-18,65,1,0,patients,table,"",Total sorties (24 h) 72 32 ND 0 104,8,pdf_text,high,"","",""
occupancy_rate,national,ensemble,Ensemble,2026-07-18,65,1,84.5,percent,table,"","Taux d'occupation 76,3 % 123,1 % ND 40% 84,5 %",8,pdf_text,high,"",ituri;nord-kivu;tshopo,""
occupancy_rate,province,haut-uele,Haut-Uélé,2026-07-18,65,1,,percent,table,"","Taux d'occupation 76,3 % 123,1 % ND 40% 84,5 %",8,pdf_text,high,not_reported,"",""
occupancy_rate,province,ituri,Ituri,2026-07-18,65,1,76.3,percent,table,"","Taux d'occupation 76,3 % 123,1 % ND 40% 84,5 %",8,pdf_text,high,"","",""
occupancy_rate,province,nord-kivu,Nord-Kivu,2026-07-18,65,1,123.1,percent,table,"","Taux d'occupation 76,3 % 123,1 % ND 40% 84,5 %",8,pdf_text,high,"","",""
occupancy_rate,province,tshopo,Tshopo,2026-07-18,65,1,40,percent,table,"","Taux d'occupation 76,3 % 123,1 % ND 40% 84,5 %",8,pdf_text,high,"","",""
patients_confirmed,national,ensemble,Ensemble,2026-07-18,65,1,272,patients,table,"",dont confirmés 257 15 ND 0 272,8,pdf_text,high,"",ituri;nord-kivu;tshopo,""
patients_confirmed,province,haut-uele,Haut-Uélé,2026-07-18,65,1,,patients,table,"",dont confirmés 257 15 ND 0 272,8,pdf_text,high,not_reported,"",""
patients_confirmed,province,ituri,Ituri,2026-07-18,65,1,257,patients,table,"",dont confirmés 257 15 ND 0 272,8,pdf_text,high,"","",""
patients_confirmed,province,nord-kivu,Nord-Kivu,2026-07-18,65,1,15,patients,table,"",dont confirmés 257 15 ND 0 272,8,pdf_text,high,"","",""
patients_confirmed,province,tshopo,Tshopo,2026-07-18,65,1,0,patients,table,"",dont confirmés 257 15 ND 0 272,8,pdf_text,high,"","",""
patients_isolated,national,ensemble,Ensemble,2026-07-18,65,1,724,patients,table,"",Patients en isolement (fin J) 539 181 ND 4 724,8,pdf_text,high,"",ituri;nord-kivu;tshopo,""
patients_isolated,province,haut-uele,Haut-Uélé,2026-07-18,65,1,,patients,table,"",Patients en isolement (fin J) 539 181 ND 4 724,8,pdf_text,high,not_reported,"",""
patients_isolated,province,ituri,Ituri,2026-07-18,65,1,539,patients,table,"",Patients en isolement (fin J) 539 181 ND 4 724,8,pdf_text,high,"","",""
patients_isolated,province,nord-kivu,Nord-Kivu,2026-07-18,65,1,181,patients,table,"",Patients en isolement (fin J) 539 181 ND 4 724,8,pdf_text,high,"","",""
patients_isolated,province,tshopo,Tshopo,2026-07-18,65,1,4,patients,table,"",Patients en isolement (fin J) 539 181 ND 4 724,8,pdf_text,high,"","",""
