sitrep,sitrep_num,report_date,table_n,caption,label_raw,kind,label_key,role
058,58,2026-07-11,7,Tableau 7. Mouvement des patients dans les établissements de soins (CTE/CT/CI) au 11 juillet 2026,dont suspects,row_label,dont suspects,indicator
058,58,2026-07-11,7,Tableau 7. Mouvement des patients dans les établissements de soins (CTE/CT/CI) au 11 juillet 2026,Taux d'occupation global,row_label,taux d'occupation global,indicator
058,58,2026-07-11,8,Tableau 8. Indicateurs clés des activités de santé mentale et soutien psychosocial au 11 juillet 2026,INDICATEURS CLES,column,indicateurs cles,dimension
058,58,2026-07-11,8,Tableau 8. Indicateurs clés des activités de santé mentale et soutien psychosocial au 11 juillet 2026,ITURI,column,ituri,dimension
058,58,2026-07-11,8,Tableau 8. Indicateurs clés des activités de santé mentale et soutien psychosocial au 11 juillet 2026,NORD-KIVU,column,nord-kivu,dimension
058,58,2026-07-11,8,Tableau 8. Indicateurs clés des activités de santé mentale et soutien psychosocial au 11 juillet 2026,SUD-KIVU,column,sud-kivu,dimension
058,58,2026-07-11,8,Tableau 8. Indicateurs clés des activités de santé mentale et soutien psychosocial au 11 juillet 2026,Nouveaux cas confirmés admis au CTE ayant bénéficié d'interventions SMSPS,row_label,nouveaux cas confirmés admis au cte ayant bénéficié d'interventions smsps,indicator
058,58,2026-07-11,8,Tableau 8. Indicateurs clés des activités de santé mentale et soutien psychosocial au 11 juillet 2026,Cas confirmés en cours de suivi ayant bénéficié d'interventions SMSPS,row_label,cas confirmés en cours de suivi ayant bénéficié d'interventions smsps,indicator
058,58,2026-07-11,8,Tableau 8. Indicateurs clés des activités de santé mentale et soutien psychosocial au 11 juillet 2026,Nouveaux cas suspects ayant bénéficié d'interventions SMSPS,row_label,nouveaux cas suspects ayant bénéficié d'interventions smsps,indicator
058,58,2026-07-11,8,Tableau 8. Indicateurs clés des activités de santé mentale et soutien psychosocial au 11 juillet 2026,Cas suspects en cours de suivi ayant bénéficié d'interventions SMSPS,row_label,cas suspects en cours de suivi ayant bénéficié d'interventions smsps,indicator
058,58,2026-07-11,8,Tableau 8. Indicateurs clés des activités de santé mentale et soutien psychosocial au 11 juillet 2026,Résultats de laboratoire ayant été annoncés,row_label,résultats de laboratoire ayant été annoncés,indicator
058,58,2026-07-11,8,Tableau 8. Indicateurs clés des activités de santé mentale et soutien psychosocial au 11 juillet 2026,Dont positifs,row_label,dont positifs,indicator
058,58,2026-07-11,8,Tableau 8. Indicateurs clés des activités de santé mentale et soutien psychosocial au 11 juillet 2026,Nb Enfants séparés en crèche ayant bénéficié d'interventions SMSPS,row_label,nb enfants séparés en crèche ayant bénéficié d'interventions smsps,indicator
058,58,2026-07-11,8,Tableau 8. Indicateurs clés des activités de santé mentale et soutien psychosocial au 11 juillet 2026,Nb Enfants séparés en communauté ayant bénéficié d'interventions SMSPS,row_label,nb enfants séparés en communauté ayant bénéficié d'interventions smsps,indicator
058,58,2026-07-11,8,Tableau 8. Indicateurs clés des activités de santé mentale et soutien psychosocial au 11 juillet 2026,Nb accompagnants au CTE ayant bénéficié d'interventions SMSPS,row_label,nb accompagnants au cte ayant bénéficié d'interventions smsps,indicator
058,58,2026-07-11,8,Tableau 8. Indicateurs clés des activités de santé mentale et soutien psychosocial au 11 juillet 2026,Nb PPL ayant bénéficié d'interventions SMSPS,row_label,nb ppl ayant bénéficié d'interventions smsps,indicator
058,58,2026-07-11,8,Tableau 8. Indicateurs clés des activités de santé mentale et soutien psychosocial au 11 juillet 2026,Nb membres des ménages et communautés ayant bénéficié d'interventions SMSPS,row_label,nb membres des ménages et communautés ayant bénéficié d'interventions smsps,indicator
058,58,2026-07-11,8,Tableau 8. Indicateurs clés des activités de santé mentale et soutien psychosocial au 11 juillet 2026,Nbre d'EDS appuyés,row_label,nbre d'eds appuyés,indicator
058,58,2026-07-11,9,"",N°,column,n°,dimension
058,58,2026-07-11,9,"",Défis,column,défis,narrative
058,58,2026-07-11,9,"",Impact,column,impact,narrative
058,58,2026-07-11,9,"",Actions requises,column,actions requises,narrative
059,59,2026-07-12,1,TABLEAU 1 — REPARTITION DES CAS ET DECES CONFIRMES PAR PROVINCE,Province,column,province,dimension
059,59,2026-07-12,1,TABLEAU 1 — REPARTITION DES CAS ET DECES CONFIRMES PAR PROVINCE,Cas confirmés,column,cas confirmés,indicator
059,59,2026-07-12,1,TABLEAU 1 — REPARTITION DES CAS ET DECES CONFIRMES PAR PROVINCE,Décès,column,décès,indicator
059,59,2026-07-12,1,TABLEAU 1 — REPARTITION DES CAS ET DECES CONFIRMES PAR PROVINCE,Létalité,column,létalité,indicator
059,59,2026-07-12,1,TABLEAU 1 — REPARTITION DES CAS ET DECES CONFIRMES PAR PROVINCE,Zones de santé touchées,column,zones de santé touchées,dimension
059,59,2026-07-12,1,TABLEAU 1 — REPARTITION DES CAS ET DECES CONFIRMES PAR PROVINCE,Nouveaux cas (24 h),column,nouveaux cas (24 h),indicator
059,59,2026-07-12,2,TABLEAU 2 — CAS ET DECES CONFIRMES PAR PROVINCE ET ZONE DE SANTE (CUMUL ET SITUATION DU JOUR),Province / Zone de santé,column,province / zone de santé,dimension
059,59,2026-07-12,2,TABLEAU 2 — CAS ET DECES CONFIRMES PAR PROVINCE ET ZONE DE SANTE (CUMUL ET SITUATION DU JOUR),Nombre cumulatif Cas (n),column,nombre cumulatif cas (n),indicator
059,59,2026-07-12,2,TABLEAU 2 — CAS ET DECES CONFIRMES PAR PROVINCE ET ZONE DE SANTE (CUMUL ET SITUATION DU JOUR),Nombre cumulatif Décès (n),column,nombre cumulatif décès (n),indicator
059,59,2026-07-12,2,TABLEAU 2 — CAS ET DECES CONFIRMES PAR PROVINCE ET ZONE DE SANTE (CUMUL ET SITUATION DU JOUR),Nombre cumulatif Létalité,column,nombre cumulatif létalité,indicator
059,59,2026-07-12,2,TABLEAU 2 — CAS ET DECES CONFIRMES PAR PROVINCE ET ZONE DE SANTE (CUMUL ET SITUATION DU JOUR),Situation du jour (24 h) Nouv. cas,column,situation du jour (24 h) nouv. cas,indicator
059,59,2026-07-12,2,TABLEAU 2 — CAS ET DECES CONFIRMES PAR PROVINCE ET ZONE DE SANTE (CUMUL ET SITUATION DU JOUR),Situation du jour (24 h) Décès notif.,column,situation du jour (24 h) décès notif,indicator
059,59,2026-07-12,3,TABLEAU 3 — GESTION DES ALERTES EPIDEMIOLOGIQUES (24 H),Indicateur,column,indicateur,dimension
059,59,2026-07-12,3,TABLEAU 3 — GESTION DES ALERTES EPIDEMIOLOGIQUES (24 H),Ituri,column,ituri,dimension
059,59,2026-07-12,3,TABLEAU 3 — GESTION DES ALERTES EPIDEMIOLOGIQUES (24 H),Nord-Kivu,column,nord-kivu,dimension
059,59,2026-07-12,3,TABLEAU 3 — GESTION DES ALERTES EPIDEMIOLOGIQUES (24 H),Sud-Kivu,column,sud-kivu,dimension
059,59,2026-07-12,3,TABLEAU 3 — GESTION DES ALERTES EPIDEMIOLOGIQUES (24 H),Haut-Uélé,column,haut-uélé,dimension
059,59,2026-07-12,3,TABLEAU 3 — GESTION DES ALERTES EPIDEMIOLOGIQUES (24 H),Total,column,total,dimension
059,59,2026-07-12,3,TABLEAU 3 — GESTION DES ALERTES EPIDEMIOLOGIQUES (24 H),Report (J-1),row_label,report (j-1),indicator
059,59,2026-07-12,3,TABLEAU 3 — GESTION DES ALERTES EPIDEMIOLOGIQUES (24 H),Nouvelles alertes reçues,row_label,nouvelles alertes reçues,indicator
059,59,2026-07-12,3,TABLEAU 3 — GESTION DES ALERTES EPIDEMIOLOGIQUES (24 H),Total alertes du jour,row_label,total alertes du jour,indicator
059,59,2026-07-12,3,TABLEAU 3 — GESTION DES ALERTES EPIDEMIOLOGIQUES (24 H),Taux d'investigation des alertes (24 h),row_label,taux d'investigation des alertes (24 h),indicator
059,59,2026-07-12,3,TABLEAU 3 — GESTION DES ALERTES EPIDEMIOLOGIQUES (24 H),Alertes validées — vivantes,row_label,alertes validées — vivantes,indicator
059,59,2026-07-12,3,TABLEAU 3 — GESTION DES ALERTES EPIDEMIOLOGIQUES (24 H),Alertes validées — décédées (communautaires),row_label,alertes validées — décédées (communautaires),indicator
059,59,2026-07-12,3,TABLEAU 3 — GESTION DES ALERTES EPIDEMIOLOGIQUES (24 H),Total cas suspects du jour,row_label,total cas suspects du jour,indicator
059,59,2026-07-12,4,TABLEAU 4 — SUIVI DES CONTACTS DES CAS CONFIRMES,Province,column,province,dimension
059,59,2026-07-12,4,TABLEAU 4 — SUIVI DES CONTACTS DES CAS CONFIRMES,Contacts sous suivi,column,contacts sous suivi,indicator
059,59,2026-07-12,4,TABLEAU 4 — SUIVI DES CONTACTS DES CAS CONFIRMES,Contacts vus,column,contacts vus,indicator
059,59,2026-07-12,4,TABLEAU 4 — SUIVI DES CONTACTS DES CAS CONFIRMES,Taux de suivi,column,taux de suivi,indicator
059,59,2026-07-12,5,TABLEAU 5 — OCCUPATION DES STRUCTURES DE SOINS (CTE/CT/CI),Indicateur,column,indicateur,dimension
059,59,2026-07-12,5,TABLEAU 5 — OCCUPATION DES STRUCTURES DE SOINS (CTE/CT/CI),Ituri,column,ituri,dimension
059,59,2026-07-12,5,TABLEAU 5 — OCCUPATION DES STRUCTURES DE SOINS (CTE/CT/CI),Nord-Kivu,column,nord-kivu,dimension
059,59,2026-07-12,5,TABLEAU 5 — OCCUPATION DES STRUCTURES DE SOINS (CTE/CT/CI),Sud-Kivu,column,sud-kivu,dimension
059,59,2026-07-12,5,TABLEAU 5 — OCCUPATION DES STRUCTURES DE SOINS (CTE/CT/CI),Ensemble,column,ensemble,dimension
059,59,2026-07-12,5,TABLEAU 5 — OCCUPATION DES STRUCTURES DE SOINS (CTE/CT/CI),Patients au lit (J-1),row_label,patients au lit (j-1),indicator
059,59,2026-07-12,5,TABLEAU 5 — OCCUPATION DES STRUCTURES DE SOINS (CTE/CT/CI),Total admissions (24 h),row_label,total admissions (24 h),indicator
059,59,2026-07-12,5,TABLEAU 5 — OCCUPATION DES STRUCTURES DE SOINS (CTE/CT/CI),Sorties — décédés,row_label,sorties — décédés,indicator
059,59,2026-07-12,5,TABLEAU 5 — OCCUPATION DES STRUCTURES DE SOINS (CTE/CT/CI),Sorties — non-cas,row_label,sorties — non-cas,indicator
059,59,2026-07-12,5,TABLEAU 5 — OCCUPATION DES STRUCTURES DE SOINS (CTE/CT/CI),Sorties — guéris,row_label,sorties — guéris,indicator
059,59,2026-07-12,5,TABLEAU 5 — OCCUPATION DES STRUCTURES DE SOINS (CTE/CT/CI),Sorties — évadés,row_label,sorties — évadés,indicator
059,59,2026-07-12,5,TABLEAU 5 — OCCUPATION DES STRUCTURES DE SOINS (CTE/CT/CI),Sorties — transférés à l'HGR,row_label,sorties — transférés à l'hgr,indicator
059,59,2026-07-12,5,TABLEAU 5 — OCCUPATION DES STRUCTURES DE SOINS (CTE/CT/CI),Total sorties (24 h),row_label,total sorties (24 h),indicator
059,59,2026-07-12,5,TABLEAU 5 — OCCUPATION DES STRUCTURES DE SOINS (CTE/CT/CI),Patients en isolement (fin J),row_label,patients en isolement (fin j),indicator
059,59,2026-07-12,5,TABLEAU 5 — OCCUPATION DES STRUCTURES DE SOINS (CTE/CT/CI),dont confirmés,row_label,dont confirmés,indicator
059,59,2026-07-12,5,TABLEAU 5 — OCCUPATION DES STRUCTURES DE SOINS (CTE/CT/CI),dont suspects,row_label,dont suspects,indicator
059,59,2026-07-12,5,TABLEAU 5 — OCCUPATION DES STRUCTURES DE SOINS (CTE/CT/CI),Taux d'occupation,row_label,taux d'occupation,indicator
059,59,2026-07-12,6,"TABLEAU 6 — SUIVI DES INDICATEURS AUX POINTS D'ENTREE ET POINTS DE CONTROLE (POE/POC), AU 12 JUILLET 2026",Indicateurs,column,indicateurs,dimension
059,59,2026-07-12,6,"TABLEAU 6 — SUIVI DES INDICATEURS AUX POINTS D'ENTREE ET POINTS DE CONTROLE (POE/POC), AU 12 JUILLET 2026",Ituri,column,ituri,dimension
059,59,2026-07-12,6,"TABLEAU 6 — SUIVI DES INDICATEURS AUX POINTS D'ENTREE ET POINTS DE CONTROLE (POE/POC), AU 12 JUILLET 2026",Nord-Kivu,column,nord-kivu,dimension
059,59,2026-07-12,6,"TABLEAU 6 — SUIVI DES INDICATEURS AUX POINTS D'ENTREE ET POINTS DE CONTROLE (POE/POC), AU 12 JUILLET 2026",Global,column,global,dimension
059,59,2026-07-12,6,"TABLEAU 6 — SUIVI DES INDICATEURS AUX POINTS D'ENTREE ET POINTS DE CONTROLE (POE/POC), AU 12 JUILLET 2026",Complétude des rapports journaliers,row_label,complétude des rapports journaliers,indicator
059,59,2026-07-12,6,"TABLEAU 6 — SUIVI DES INDICATEURS AUX POINTS D'ENTREE ET POINTS DE CONTROLE (POE/POC), AU 12 JUILLET 2026",Proportion de PoC activés et PoE renforcés,row_label,proportion de poc activés et poe renforcés,indicator
059,59,2026-07-12,6,"TABLEAU 6 — SUIVI DES INDICATEURS AUX POINTS D'ENTREE ET POINTS DE CONTROLE (POE/POC), AU 12 JUILLET 2026",Nombre de personnes passées aux PoE/PoC,row_label,nombre de personnes passées aux poe/poc,indicator
059,59,2026-07-12,6,"TABLEAU 6 — SUIVI DES INDICATEURS AUX POINTS D'ENTREE ET POINTS DE CONTROLE (POE/POC), AU 12 JUILLET 2026",% des voyageurs screenés,row_label,% des voyageurs screenés,indicator
059,59,2026-07-12,6,"TABLEAU 6 — SUIVI DES INDICATEURS AUX POINTS D'ENTREE ET POINTS DE CONTROLE (POE/POC), AU 12 JUILLET 2026",% des voyageurs ayant lavé les mains,row_label,% des voyageurs ayant lavé les mains,indicator
059,59,2026-07-12,6,"TABLEAU 6 — SUIVI DES INDICATEURS AUX POINTS D'ENTREE ET POINTS DE CONTROLE (POE/POC), AU 12 JUILLET 2026",% des voyageurs sensibilisés,row_label,% des voyageurs sensibilisés,indicator
059,59,2026-07-12,6,"TABLEAU 6 — SUIVI DES INDICATEURS AUX POINTS D'ENTREE ET POINTS DE CONTROLE (POE/POC), AU 12 JUILLET 2026",Nombre d'alertes notifiées,row_label,nombre d'alertes notifiées,indicator
059,59,2026-07-12,6,"TABLEAU 6 — SUIVI DES INDICATEURS AUX POINTS D'ENTREE ET POINTS DE CONTROLE (POE/POC), AU 12 JUILLET 2026",Nombre d'alertes vivantes validées,row_label,nombre d'alertes vivantes validées,indicator
059,59,2026-07-12,6,"TABLEAU 6 — SUIVI DES INDICATEURS AUX POINTS D'ENTREE ET POINTS DE CONTROLE (POE/POC), AU 12 JUILLET 2026",Nombre de corps sans vie interceptés ce jour,row_label,nombre de corps sans vie interceptés ce jour,indicator
059,59,2026-07-12,6,"TABLEAU 6 — SUIVI DES INDICATEURS AUX POINTS D'ENTREE ET POINTS DE CONTROLE (POE/POC), AU 12 JUILLET 2026",Nombre de contacts à problème interceptés ce jour,row_label,nombre de contacts à problème interceptés ce jour,indicator
059,59,2026-07-12,6,"TABLEAU 6 — SUIVI DES INDICATEURS AUX POINTS D'ENTREE ET POINTS DE CONTROLE (POE/POC), AU 12 JUILLET 2026",% d'alertes vivantes validées référées au CT/CTE,row_label,% d'alertes vivantes validées référées au ct/cte,indicator
059,59,2026-07-12,6,"TABLEAU 6 — SUIVI DES INDICATEURS AUX POINTS D'ENTREE ET POINTS DE CONTROLE (POE/POC), AU 12 JUILLET 2026",% des corps sans vie swabés,row_label,% des corps sans vie swabés,indicator
059,59,2026-07-12,6,"TABLEAU 6 — SUIVI DES INDICATEURS AUX POINTS D'ENTREE ET POINTS DE CONTROLE (POE/POC), AU 12 JUILLET 2026",Nombre de résultat positif des cas suspects référés,row_label,nombre de résultat positif des cas suspects référés,indicator
059,59,2026-07-12,7,"TABLEAU 8 — INDICATEURS CLES DES ACTIVITES DE SANTE MENTALE ET SOUTIEN PSYCHOSOCIAL (SMSPS), 12 JUILLET 2026",Indicateurs clés SMSPS,column,indicateurs clés smsps,indicator
059,59,2026-07-12,7,"TABLEAU 8 — INDICATEURS CLES DES ACTIVITES DE SANTE MENTALE ET SOUTIEN PSYCHOSOCIAL (SMSPS), 12 JUILLET 2026",Ituri,column,ituri,dimension
059,59,2026-07-12,7,"TABLEAU 8 — INDICATEURS CLES DES ACTIVITES DE SANTE MENTALE ET SOUTIEN PSYCHOSOCIAL (SMSPS), 12 JUILLET 2026",Nord-Kivu,column,nord-kivu,dimension
059,59,2026-07-12,7,"TABLEAU 8 — INDICATEURS CLES DES ACTIVITES DE SANTE MENTALE ET SOUTIEN PSYCHOSOCIAL (SMSPS), 12 JUILLET 2026",Sud-Kivu,column,sud-kivu,dimension
059,59,2026-07-12,7,"TABLEAU 8 — INDICATEURS CLES DES ACTIVITES DE SANTE MENTALE ET SOUTIEN PSYCHOSOCIAL (SMSPS), 12 JUILLET 2026",Nouveaux cas confirmés pris en charge (SMSPS),row_label,nouveaux cas confirmés pris en charge (smsps),indicator
059,59,2026-07-12,7,"TABLEAU 8 — INDICATEURS CLES DES ACTIVITES DE SANTE MENTALE ET SOUTIEN PSYCHOSOCIAL (SMSPS), 12 JUILLET 2026",Cas confirmés en cours de suivi,row_label,cas confirmés en cours de suivi,indicator
059,59,2026-07-12,7,"TABLEAU 8 — INDICATEURS CLES DES ACTIVITES DE SANTE MENTALE ET SOUTIEN PSYCHOSOCIAL (SMSPS), 12 JUILLET 2026",Nouveaux cas suspects,row_label,nouveaux cas suspects,indicator
059,59,2026-07-12,7,"TABLEAU 8 — INDICATEURS CLES DES ACTIVITES DE SANTE MENTALE ET SOUTIEN PSYCHOSOCIAL (SMSPS), 12 JUILLET 2026",Cas suspects en cours de suivi,row_label,cas suspects en cours de suivi,indicator
059,59,2026-07-12,7,"TABLEAU 8 — INDICATEURS CLES DES ACTIVITES DE SANTE MENTALE ET SOUTIEN PSYCHOSOCIAL (SMSPS), 12 JUILLET 2026",Résultats de laboratoire annoncés (dont positifs),row_label,résultats de laboratoire annoncés (dont positifs),indicator
059,59,2026-07-12,7,"TABLEAU 8 — INDICATEURS CLES DES ACTIVITES DE SANTE MENTALE ET SOUTIEN PSYCHOSOCIAL (SMSPS), 12 JUILLET 2026",Enfants séparés — crèche / communauté,row_label,enfants séparés — crèche / communauté,indicator
059,59,2026-07-12,7,"TABLEAU 8 — INDICATEURS CLES DES ACTIVITES DE SANTE MENTALE ET SOUTIEN PSYCHOSOCIAL (SMSPS), 12 JUILLET 2026",Accompagnants au CTE,row_label,accompagnants au cte,indicator
059,59,2026-07-12,7,"TABLEAU 8 — INDICATEURS CLES DES ACTIVITES DE SANTE MENTALE ET SOUTIEN PSYCHOSOCIAL (SMSPS), 12 JUILLET 2026",Personnels de première ligne (PPL),row_label,personnels de première ligne (ppl),indicator
059,59,2026-07-12,7,"TABLEAU 8 — INDICATEURS CLES DES ACTIVITES DE SANTE MENTALE ET SOUTIEN PSYCHOSOCIAL (SMSPS), 12 JUILLET 2026",Membres des ménages / communautés,row_label,membres des ménages / communautés,indicator
059,59,2026-07-12,7,"TABLEAU 8 — INDICATEURS CLES DES ACTIVITES DE SANTE MENTALE ET SOUTIEN PSYCHOSOCIAL (SMSPS), 12 JUILLET 2026",EDS appuyés (SMSPS),row_label,eds appuyés (smsps),indicator
059,59,2026-07-12,8,"TABLEAU 9 — PERSONNEL DE PREMIERE LIGNE (PPL) INFECTE PAR LA MVE (CUMUL AU 12 JUILLET 2026, ITURI)",Zone de santé,column,zone de santé,dimension
059,59,2026-07-12,8,"TABLEAU 9 — PERSONNEL DE PREMIERE LIGNE (PPL) INFECTE PAR LA MVE (CUMUL AU 12 JUILLET 2026, ITURI)",Cas confirmés,column,cas confirmés,indicator
059,59,2026-07-12,8,"TABLEAU 9 — PERSONNEL DE PREMIERE LIGNE (PPL) INFECTE PAR LA MVE (CUMUL AU 12 JUILLET 2026, ITURI)",Guéris,column,guéris,indicator
059,59,2026-07-12,8,"TABLEAU 9 — PERSONNEL DE PREMIERE LIGNE (PPL) INFECTE PAR LA MVE (CUMUL AU 12 JUILLET 2026, ITURI)",En hospitalisation,column,en hospitalisation,indicator
059,59,2026-07-12,8,"TABLEAU 9 — PERSONNEL DE PREMIERE LIGNE (PPL) INFECTE PAR LA MVE (CUMUL AU 12 JUILLET 2026, ITURI)",Décès,column,décès,indicator
059,59,2026-07-12,9,"",N°,column,n°,dimension
059,59,2026-07-12,9,"",Défis,column,défis,narrative
059,59,2026-07-12,9,"",Impact,column,impact,narrative
059,59,2026-07-12,9,"",Actions requises,column,actions requises,narrative
060,60,2026-07-13,1,TABLEAU 1 — REPARTITION DES CAS ET DECES CONFIRMES PAR PROVINCE,Province,column,province,dimension
060,60,2026-07-13,1,TABLEAU 1 — REPARTITION DES CAS ET DECES CONFIRMES PAR PROVINCE,Cas confirmés,column,cas confirmés,indicator
060,60,2026-07-13,1,TABLEAU 1 — REPARTITION DES CAS ET DECES CONFIRMES PAR PROVINCE,Décès,column,décès,indicator
060,60,2026-07-13,1,TABLEAU 1 — REPARTITION DES CAS ET DECES CONFIRMES PAR PROVINCE,Létalité,column,létalité,indicator
060,60,2026-07-13,1,TABLEAU 1 — REPARTITION DES CAS ET DECES CONFIRMES PAR PROVINCE,Zones de santé touchées,column,zones de santé touchées,dimension
060,60,2026-07-13,1,TABLEAU 1 — REPARTITION DES CAS ET DECES CONFIRMES PAR PROVINCE,Nouveaux cas (24 h),column,nouveaux cas (24 h),indicator
060,60,2026-07-13,2,TABLEAU 2 — CAS ET DECES CONFIRMES PAR PROVINCE ET ZONE DE SANTE (CUMUL ET SITUATION DU JOUR),Province / Zone de santé,column,province / zone de santé,dimension
060,60,2026-07-13,2,TABLEAU 2 — CAS ET DECES CONFIRMES PAR PROVINCE ET ZONE DE SANTE (CUMUL ET SITUATION DU JOUR),Nombre cumulatif Cas (n),column,nombre cumulatif cas (n),indicator
060,60,2026-07-13,2,TABLEAU 2 — CAS ET DECES CONFIRMES PAR PROVINCE ET ZONE DE SANTE (CUMUL ET SITUATION DU JOUR),Nombre cumulatif Décès (n),column,nombre cumulatif décès (n),indicator
060,60,2026-07-13,2,TABLEAU 2 — CAS ET DECES CONFIRMES PAR PROVINCE ET ZONE DE SANTE (CUMUL ET SITUATION DU JOUR),Nombre cumulatif Létalité,column,nombre cumulatif létalité,indicator
060,60,2026-07-13,2,TABLEAU 2 — CAS ET DECES CONFIRMES PAR PROVINCE ET ZONE DE SANTE (CUMUL ET SITUATION DU JOUR),Situation du jour (24 h) Nouv. cas,column,situation du jour (24 h) nouv. cas,indicator
060,60,2026-07-13,2,TABLEAU 2 — CAS ET DECES CONFIRMES PAR PROVINCE ET ZONE DE SANTE (CUMUL ET SITUATION DU JOUR),Situation du jour (24 h) Décès communautaires (Swab+).,column,situation du jour (24 h) décès communautaires (swab+),indicator
060,60,2026-07-13,2,TABLEAU 2 — CAS ET DECES CONFIRMES PAR PROVINCE ET ZONE DE SANTE (CUMUL ET SITUATION DU JOUR),Situation du jour (24 h) Décès confirmés intra-CTE,column,situation du jour (24 h) décès confirmés intra-cte,indicator
060,60,2026-07-13,2,TABLEAU 2 — CAS ET DECES CONFIRMES PAR PROVINCE ET ZONE DE SANTE (CUMUL ET SITUATION DU JOUR),Situation du jour (24 h) Total décès confirmés,column,situation du jour (24 h) total décès confirmés,indicator
060,60,2026-07-13,3,TABLEAU 3 — GESTION DES ALERTES EPIDEMIOLOGIQUES (NORD-KIVU AU 13/07 ; AUTRES REPORTEES DU 12/07),Indicateur,column,indicateur,dimension
060,60,2026-07-13,3,TABLEAU 3 — GESTION DES ALERTES EPIDEMIOLOGIQUES (NORD-KIVU AU 13/07 ; AUTRES REPORTEES DU 12/07),Ituri,column,ituri,dimension
060,60,2026-07-13,3,TABLEAU 3 — GESTION DES ALERTES EPIDEMIOLOGIQUES (NORD-KIVU AU 13/07 ; AUTRES REPORTEES DU 12/07),Nord-Kivu,column,nord-kivu,dimension
060,60,2026-07-13,3,TABLEAU 3 — GESTION DES ALERTES EPIDEMIOLOGIQUES (NORD-KIVU AU 13/07 ; AUTRES REPORTEES DU 12/07),Sud-Kivu,column,sud-kivu,dimension
060,60,2026-07-13,3,TABLEAU 3 — GESTION DES ALERTES EPIDEMIOLOGIQUES (NORD-KIVU AU 13/07 ; AUTRES REPORTEES DU 12/07),Haut-Uélé,column,haut-uélé,dimension
060,60,2026-07-13,3,TABLEAU 3 — GESTION DES ALERTES EPIDEMIOLOGIQUES (NORD-KIVU AU 13/07 ; AUTRES REPORTEES DU 12/07),Total,column,total,dimension
060,60,2026-07-13,3,TABLEAU 3 — GESTION DES ALERTES EPIDEMIOLOGIQUES (NORD-KIVU AU 13/07 ; AUTRES REPORTEES DU 12/07),Report (J-1),row_label,report (j-1),indicator
060,60,2026-07-13,3,TABLEAU 3 — GESTION DES ALERTES EPIDEMIOLOGIQUES (NORD-KIVU AU 13/07 ; AUTRES REPORTEES DU 12/07),Nouvelles alertes reçues,row_label,nouvelles alertes reçues,indicator
060,60,2026-07-13,3,TABLEAU 3 — GESTION DES ALERTES EPIDEMIOLOGIQUES (NORD-KIVU AU 13/07 ; AUTRES REPORTEES DU 12/07),Total alertes du jour,row_label,total alertes du jour,indicator
060,60,2026-07-13,3,TABLEAU 3 — GESTION DES ALERTES EPIDEMIOLOGIQUES (NORD-KIVU AU 13/07 ; AUTRES REPORTEES DU 12/07),Alertes investiguées,row_label,alertes investiguées,indicator
060,60,2026-07-13,3,TABLEAU 3 — GESTION DES ALERTES EPIDEMIOLOGIQUES (NORD-KIVU AU 13/07 ; AUTRES REPORTEES DU 12/07),Taux d'investigation (24 h),row_label,taux d'investigation (24 h),indicator
060,60,2026-07-13,3,TABLEAU 3 — GESTION DES ALERTES EPIDEMIOLOGIQUES (NORD-KIVU AU 13/07 ; AUTRES REPORTEES DU 12/07),Alertes validées — vivantes,row_label,alertes validées — vivantes,indicator
060,60,2026-07-13,3,TABLEAU 3 — GESTION DES ALERTES EPIDEMIOLOGIQUES (NORD-KIVU AU 13/07 ; AUTRES REPORTEES DU 12/07),Alertes validées — décédées (comm.),row_label,alertes validées — décédées (comm.),indicator
060,60,2026-07-13,3,TABLEAU 3 — GESTION DES ALERTES EPIDEMIOLOGIQUES (NORD-KIVU AU 13/07 ; AUTRES REPORTEES DU 12/07),Total cas suspects du jour,row_label,total cas suspects du jour,indicator
060,60,2026-07-13,4,TABLEAU 4 — SUIVI DES CONTACTS DES CAS CONFIRMES,Province,column,province,dimension
060,60,2026-07-13,4,TABLEAU 4 — SUIVI DES CONTACTS DES CAS CONFIRMES,Contacts sous suivi,column,contacts sous suivi,indicator
060,60,2026-07-13,4,TABLEAU 4 — SUIVI DES CONTACTS DES CAS CONFIRMES,Contacts vus,column,contacts vus,indicator
060,60,2026-07-13,4,TABLEAU 4 — SUIVI DES CONTACTS DES CAS CONFIRMES,Taux de suivi,column,taux de suivi,indicator
060,60,2026-07-13,5,"TABLEAU 5 — SUIVI DES INDICATEURS AUX POINTS D'ENTREE ET POINTS DE CONTROLE (POE/POC), AU 13/07/2026",Indicateurs,column,indicateurs,dimension
060,60,2026-07-13,5,"TABLEAU 5 — SUIVI DES INDICATEURS AUX POINTS D'ENTREE ET POINTS DE CONTROLE (POE/POC), AU 13/07/2026",Ituri,column,ituri,dimension
060,60,2026-07-13,5,"TABLEAU 5 — SUIVI DES INDICATEURS AUX POINTS D'ENTREE ET POINTS DE CONTROLE (POE/POC), AU 13/07/2026",Nord-Kivu,column,nord-kivu,dimension
060,60,2026-07-13,5,"TABLEAU 5 — SUIVI DES INDICATEURS AUX POINTS D'ENTREE ET POINTS DE CONTROLE (POE/POC), AU 13/07/2026",Global,column,global,dimension
