sitrep,version,report_date,era,indicator_id,status,n_values,n_nd,places
66,1,2026-07-19,table,admissions_24h,reported,3,2,ensemble;ituri;nord-kivu
66,1,2026-07-19,table,admissions_cumulative,absent,0,0,""
66,1,2026-07-19,table,beds_total,reported,3,2,ensemble;ituri;nord-kivu
66,1,2026-07-19,table,exits_24h,reported,3,2,ensemble;ituri;nord-kivu
66,1,2026-07-19,table,facility_closed,absent,0,0,""
66,1,2026-07-19,table,facility_expanded,absent,0,0,""
66,1,2026-07-19,table,facility_incident,absent,0,0,""
66,1,2026-07-19,table,facility_saturated,absent,0,0,""
66,1,2026-07-19,table,occupancy_rate,reported,3,2,ensemble;ituri;nord-kivu
66,1,2026-07-19,table,patients_confirmed,reported,3,2,ensemble;ituri;nord-kivu
66,1,2026-07-19,table,patients_isolated,reported,3,2,ensemble;ituri;nord-kivu
66,1,2026-07-19,table,patients_start_day,reported,3,2,ensemble;ituri;nord-kivu
66,1,2026-07-19,table,patients_suspect,reported,3,2,ensemble;ituri;nord-kivu
67,1,2026-07-20,table,admissions_24h,reported,3,2,ensemble;ituri;nord-kivu
67,1,2026-07-20,table,admissions_cumulative,absent,0,0,""
67,1,2026-07-20,table,beds_total,reported,3,2,ensemble;ituri;nord-kivu
67,1,2026-07-20,table,exits_24h,reported,3,2,ensemble;ituri;nord-kivu
67,1,2026-07-20,table,facility_closed,absent,0,0,""
67,1,2026-07-20,table,facility_expanded,absent,0,0,""
67,1,2026-07-20,table,facility_incident,absent,0,0,""
67,1,2026-07-20,table,facility_saturated,absent,0,0,""
67,1,2026-07-20,table,occupancy_rate,reported,3,2,ensemble;ituri;nord-kivu
67,1,2026-07-20,table,patients_confirmed,reported,3,2,ensemble;ituri;nord-kivu
67,1,2026-07-20,table,patients_isolated,reported,3,2,ensemble;ituri;nord-kivu
67,1,2026-07-20,table,patients_start_day,reported,3,2,ensemble;ituri;nord-kivu
67,1,2026-07-20,table,patients_suspect,reported,3,2,ensemble;ituri;nord-kivu
69,1,2026-07-22,table,admissions_24h,reported,4,1,ensemble;ituri;nord-kivu;tshopo
69,1,2026-07-22,table,admissions_cumulative,absent,0,0,""
69,1,2026-07-22,table,beds_total,reported,4,1,ensemble;ituri;nord-kivu;tshopo
69,1,2026-07-22,table,exits_24h,reported,4,1,ensemble;ituri;nord-kivu;tshopo
69,1,2026-07-22,table,facility_closed,absent,0,0,""
69,1,2026-07-22,table,facility_expanded,absent,0,0,""
69,1,2026-07-22,table,facility_incident,absent,0,0,""
69,1,2026-07-22,table,facility_saturated,absent,0,0,""
69,1,2026-07-22,table,occupancy_rate,reported,4,1,ensemble;ituri;nord-kivu;tshopo
69,1,2026-07-22,table,patients_confirmed,reported,4,1,ensemble;ituri;nord-kivu;tshopo
69,1,2026-07-22,table,patients_isolated,reported,4,1,ensemble;ituri;nord-kivu;tshopo
69,1,2026-07-22,table,patients_start_day,reported,4,1,ensemble;ituri;nord-kivu;tshopo
69,1,2026-07-22,table,patients_suspect,reported,4,1,ensemble;ituri;nord-kivu;tshopo
70,1,2026-07-23,table,admissions_24h,reported,4,1,ensemble;ituri;nord-kivu;tshopo
70,1,2026-07-23,table,admissions_cumulative,absent,0,0,""
70,1,2026-07-23,table,beds_total,reported,4,1,ensemble;ituri;nord-kivu;tshopo
70,1,2026-07-23,table,exits_24h,reported,4,1,ensemble;ituri;nord-kivu;tshopo
70,1,2026-07-23,table,facility_closed,absent,0,0,""
70,1,2026-07-23,table,facility_expanded,absent,0,0,""
70,1,2026-07-23,table,facility_incident,absent,0,0,""
70,1,2026-07-23,table,facility_saturated,absent,0,0,""
70,1,2026-07-23,table,occupancy_rate,absent,0,0,""
70,1,2026-07-23,table,patients_confirmed,reported,4,1,ensemble;ituri;nord-kivu;tshopo
70,1,2026-07-23,table,patients_isolated,reported,4,1,ensemble;ituri;nord-kivu;tshopo
70,1,2026-07-23,table,patients_start_day,reported,4,1,ensemble;ituri;nord-kivu;tshopo
70,1,2026-07-23,table,patients_suspect,absent,0,0,""
72,1,2026-07-25,table,admissions_24h,reported,3,2,ensemble;ituri;nord-kivu
72,1,2026-07-25,table,admissions_cumulative,absent,0,0,""
72,1,2026-07-25,table,beds_total,reported,4,2,cte-rwampara;ensemble;ituri;nord-kivu
72,1,2026-07-25,table,exits_24h,reported,3,2,ensemble;ituri;nord-kivu
72,1,2026-07-25,table,facility_closed,absent,0,0,""
72,1,2026-07-25,table,facility_expanded,absent,0,0,""
72,1,2026-07-25,table,facility_incident,absent,0,0,""
72,1,2026-07-25,table,facility_saturated,absent,0,0,""
72,1,2026-07-25,table,occupancy_rate,reported,3,2,ensemble;ituri;nord-kivu
72,1,2026-07-25,table,patients_confirmed,reported,3,2,ensemble;ituri;nord-kivu
72,1,2026-07-25,table,patients_isolated,reported,3,2,ensemble;ituri;nord-kivu
72,1,2026-07-25,table,patients_start_day,reported,3,2,ensemble;ituri;nord-kivu
72,1,2026-07-25,table,patients_suspect,reported,3,2,ensemble;ituri;nord-kivu
73,1,2026-07-26,table,admissions_24h,reported,3,2,ensemble;ituri;nord-kivu
73,1,2026-07-26,table,admissions_cumulative,absent,0,0,""
73,1,2026-07-26,table,beds_total,reported,3,2,ensemble;ituri;nord-kivu
73,1,2026-07-26,table,exits_24h,reported,3,2,ensemble;ituri;nord-kivu
73,1,2026-07-26,table,facility_closed,absent,0,0,""
73,1,2026-07-26,table,facility_expanded,absent,0,0,""
73,1,2026-07-26,table,facility_incident,absent,0,0,""
73,1,2026-07-26,table,facility_saturated,absent,0,0,""
73,1,2026-07-26,table,occupancy_rate,reported,3,2,ensemble;ituri;nord-kivu
73,1,2026-07-26,table,patients_confirmed,reported,3,2,ensemble;ituri;nord-kivu
73,1,2026-07-26,table,patients_isolated,reported,3,2,ensemble;ituri;nord-kivu
73,1,2026-07-26,table,patients_start_day,reported,3,2,ensemble;ituri;nord-kivu
73,1,2026-07-26,table,patients_suspect,reported,3,2,ensemble;ituri;nord-kivu
74,1,2026-07-27,table,admissions_24h,reported,3,2,ensemble;ituri;nord-kivu
74,1,2026-07-27,table,admissions_cumulative,absent,0,0,""
74,1,2026-07-27,table,beds_total,reported,3,2,ensemble;ituri;nord-kivu
74,1,2026-07-27,table,exits_24h,reported,3,2,ensemble;ituri;nord-kivu
74,1,2026-07-27,table,facility_closed,absent,0,0,""
74,1,2026-07-27,table,facility_expanded,absent,0,0,""
74,1,2026-07-27,table,facility_incident,absent,0,0,""
74,1,2026-07-27,table,facility_saturated,absent,0,0,""
74,1,2026-07-27,table,occupancy_rate,reported,3,2,ensemble;ituri;nord-kivu
74,1,2026-07-27,table,patients_confirmed,reported,3,2,ensemble;ituri;nord-kivu
74,1,2026-07-27,table,patients_isolated,reported,3,2,ensemble;ituri;nord-kivu
74,1,2026-07-27,table,patients_start_day,reported,3,2,ensemble;ituri;nord-kivu
74,1,2026-07-27,table,patients_suspect,reported,3,2,ensemble;ituri;nord-kivu
77,1,2026-07-30,table,admissions_24h,reported,5,0,ensemble;haut-uele;ituri;nord-kivu;tshopo
77,1,2026-07-30,table,admissions_cumulative,absent,0,0,""
77,1,2026-07-30,table,beds_total,reported,5,0,ensemble;haut-uele;ituri;nord-kivu;tshopo
77,1,2026-07-30,table,exits_24h,reported,5,0,ensemble;haut-uele;ituri;nord-kivu;tshopo
77,1,2026-07-30,table,facility_closed,absent,0,0,""
77,1,2026-07-30,table,facility_expanded,reported,1,0,ct-nia-nia
77,1,2026-07-30,table,facility_incident,absent,0,0,""
77,1,2026-07-30,table,facility_saturated,reported,10,0,ct-kigonze;ct-kilo;ct-logo;ct-nizi;cte-bunia;cte-cme-bunia;cte-fataki;cte-istm;cte-lita;cte-wamba
77,1,2026-07-30,table,occupancy_rate,reported,5,0,ensemble;haut-uele;ituri;nord-kivu;tshopo
77,1,2026-07-30,table,patients_confirmed,reported,5,0,ensemble;haut-uele;ituri;nord-kivu;tshopo
77,1,2026-07-30,table,patients_isolated,reported,5,0,ensemble;haut-uele;ituri;nord-kivu;tshopo
77,1,2026-07-30,table,patients_start_day,reported,5,0,ensemble;haut-uele;ituri;nord-kivu;tshopo
77,1,2026-07-30,table,patients_suspect,reported,5,0,ensemble;haut-uele;ituri;nord-kivu;tshopo
78,1,2026-07-31,table,admissions_24h,reported,4,1,ensemble;ituri;nord-kivu;tshopo
78,1,2026-07-31,table,admissions_cumulative,absent,0,0,""
78,1,2026-07-31,table,beds_total,reported,5,0,ensemble;haut-uele;ituri;nord-kivu;tshopo
78,1,2026-07-31,table,exits_24h,reported,4,1,ensemble;ituri;nord-kivu;tshopo
78,1,2026-07-31,table,facility_closed,absent,0,0,""
78,1,2026-07-31,table,facility_expanded,absent,0,0,""
78,1,2026-07-31,table,facility_incident,absent,0,0,""
78,1,2026-07-31,table,facility_saturated,reported,11,0,ct-kigonze;ct-kilo;ct-logo;ct-nizi;cte-boma-mangbetu;cte-bunia;cte-cme-bunia;cte-fataki;cte-istm;cte-lita;cte-wamba
78,1,2026-07-31,table,occupancy_rate,reported,5,0,ensemble;haut-uele;ituri;nord-kivu;tshopo
78,1,2026-07-31,table,patients_confirmed,reported,5,0,ensemble;haut-uele;ituri;nord-kivu;tshopo
78,1,2026-07-31,table,patients_isolated,reported,5,0,ensemble;haut-uele;ituri;nord-kivu;tshopo
78,1,2026-07-31,table,patients_start_day,reported,5,0,ensemble;haut-uele;ituri;nord-kivu;tshopo
78,1,2026-07-31,table,patients_suspect,reported,5,0,ensemble;haut-uele;ituri;nord-kivu;tshopo
79,1,2026-08-01,table,admissions_24h,reported,5,0,ensemble;haut-uele;ituri;nord-kivu;tshopo
79,1,2026-08-01,table,admissions_cumulative,absent,0,0,""
79,1,2026-08-01,table,beds_total,reported,5,0,ensemble;haut-uele;ituri;nord-kivu;tshopo
79,1,2026-08-01,table,exits_24h,reported,5,0,ensemble;haut-uele;ituri;nord-kivu;tshopo
79,1,2026-08-01,table,facility_closed,absent,0,0,""
79,1,2026-08-01,table,facility_expanded,absent,0,0,""
79,1,2026-08-01,table,facility_incident,absent,0,0,""
79,1,2026-08-01,table,facility_saturated,reported,5,0,ct-nizi;cte-aru;cte-fataki;cte-istm;cte-wamba
79,1,2026-08-01,table,occupancy_rate,reported,5,0,ensemble;haut-uele;ituri;nord-kivu;tshopo
79,1,2026-08-01,table,patients_confirmed,reported,5,0,ensemble;haut-uele;ituri;nord-kivu;tshopo
79,1,2026-08-01,table,patients_isolated,reported,5,0,ensemble;haut-uele;ituri;nord-kivu;tshopo
79,1,2026-08-01,table,patients_start_day,reported,5,0,ensemble;haut-uele;ituri;nord-kivu;tshopo
79,1,2026-08-01,table,patients_suspect,reported,5,0,ensemble;haut-uele;ituri;nord-kivu;tshopo
80,1,2026-08-02,table,admissions_24h,reported,4,1,haut-uele;ituri;nord-kivu;sud-kivu
80,1,2026-08-02,table,admissions_cumulative,absent,0,0,""
80,1,2026-08-02,table,beds_total,reported,4,1,haut-uele;ituri;nord-kivu;tshopo
80,1,2026-08-02,table,exits_24h,reported,4,1,haut-uele;ituri;nord-kivu;sud-kivu
80,1,2026-08-02,table,facility_closed,absent,0,0,""
80,1,2026-08-02,table,facility_expanded,absent,0,0,""
80,1,2026-08-02,table,facility_incident,absent,0,0,""
80,1,2026-08-02,table,facility_saturated,reported,3,0,ct-nizi;cte-istm;cte-wamba
80,1,2026-08-02,table,occupancy_rate,reported,4,1,haut-uele;ituri;nord-kivu;tshopo
80,1,2026-08-02,table,patients_confirmed,reported,5,0,haut-uele;ituri;nord-kivu;sud-kivu;tshopo
80,1,2026-08-02,table,patients_isolated,reported,5,0,haut-uele;ituri;nord-kivu;sud-kivu;tshopo
80,1,2026-08-02,table,patients_start_day,reported,5,0,haut-uele;ituri;nord-kivu;sud-kivu;tshopo
80,1,2026-08-02,table,patients_suspect,reported,5,0,haut-uele;ituri;nord-kivu;sud-kivu;tshopo
81,1,2026-08-03,dashboard,admissions_24h,absent,0,0,""
81,1,2026-08-03,dashboard,admissions_cumulative,absent,0,0,""
81,1,2026-08-03,dashboard,beds_total,absent,0,0,""
81,1,2026-08-03,dashboard,exits_24h,absent,0,0,""
81,1,2026-08-03,dashboard,facility_closed,absent,0,0,""
81,1,2026-08-03,dashboard,facility_expanded,absent,0,0,""
81,1,2026-08-03,dashboard,facility_incident,absent,0,0,""
81,1,2026-08-03,dashboard,facility_saturated,absent,0,0,""
81,1,2026-08-03,dashboard,occupancy_rate,absent,0,0,""
81,1,2026-08-03,dashboard,patients_confirmed,absent,0,0,""
81,1,2026-08-03,dashboard,patients_isolated,absent,0,0,""
81,1,2026-08-03,dashboard,patients_start_day,absent,0,0,""
81,1,2026-08-03,dashboard,patients_suspect,absent,0,0,""
82,1,2026-08-04,dashboard,admissions_24h,absent,0,0,""
82,1,2026-08-04,dashboard,admissions_cumulative,absent,0,0,""
82,1,2026-08-04,dashboard,beds_total,reported,1,0,cte-rwankole
82,1,2026-08-04,dashboard,exits_24h,absent,0,0,""
82,1,2026-08-04,dashboard,facility_closed,absent,0,0,""
82,1,2026-08-04,dashboard,facility_expanded,absent,0,0,""
82,1,2026-08-04,dashboard,facility_incident,reported,1,0,cte-cme-bunia
82,1,2026-08-04,dashboard,facility_saturated,reported,5,0,ct-bambu;ct-logo;ct-nizi;cte-isiro;cte-istm
82,1,2026-08-04,dashboard,occupancy_rate,absent,0,0,""
82,1,2026-08-04,dashboard,patients_confirmed,absent,0,0,""
82,1,2026-08-04,dashboard,patients_isolated,absent,0,0,""
82,1,2026-08-04,dashboard,patients_start_day,absent,0,0,""
82,1,2026-08-04,dashboard,patients_suspect,absent,0,0,""
85,1,2026-08-07,prose,admissions_24h,absent,0,0,""
85,1,2026-08-07,prose,admissions_cumulative,absent,0,0,""
85,1,2026-08-07,prose,beds_total,reported,1,0,ituri
85,1,2026-08-07,prose,exits_24h,reported,1,0,ituri
85,1,2026-08-07,prose,facility_closed,absent,0,0,""
85,1,2026-08-07,prose,facility_expanded,absent,0,0,""
85,1,2026-08-07,prose,facility_incident,absent,0,0,""
85,1,2026-08-07,prose,facility_saturated,reported,5,0,ct-bambu;ct-logo;ct-nizi;cte-istm;cte-rwampara
85,1,2026-08-07,prose,occupancy_rate,absent,0,0,""
85,1,2026-08-07,prose,patients_confirmed,absent,0,0,""
85,1,2026-08-07,prose,patients_isolated,absent,0,0,""
85,1,2026-08-07,prose,patients_start_day,absent,0,0,""
85,1,2026-08-07,prose,patients_suspect,absent,0,0,""
89,1,2026-08-11,prose,admissions_24h,absent,0,0,""
89,1,2026-08-11,prose,admissions_cumulative,absent,0,0,""
89,1,2026-08-11,prose,beds_total,reported,1,0,ituri
89,1,2026-08-11,prose,exits_24h,absent,0,0,""
89,1,2026-08-11,prose,facility_closed,absent,0,0,""
89,1,2026-08-11,prose,facility_expanded,absent,0,0,""
89,1,2026-08-11,prose,facility_incident,absent,0,0,""
89,1,2026-08-11,prose,facility_saturated,reported,3,0,ct-bambu;ct-nizi;cte-rwampara
89,1,2026-08-11,prose,occupancy_rate,absent,0,0,""
89,1,2026-08-11,prose,patients_confirmed,absent,0,0,""
89,1,2026-08-11,prose,patients_isolated,reported,1,0,nord-kivu
89,1,2026-08-11,prose,patients_start_day,absent,0,0,""
89,1,2026-08-11,prose,patients_suspect,absent,0,0,""
93,1,2026-08-15,prose,admissions_24h,reported,2,0,ituri;nord-kivu
93,1,2026-08-15,prose,admissions_cumulative,absent,0,0,""
93,1,2026-08-15,prose,beds_total,reported,4,0,cte-hc-kisangani;ituri;nord-kivu;tshopo
93,1,2026-08-15,prose,exits_24h,reported,2,0,ituri;nord-kivu
93,1,2026-08-15,prose,facility_closed,absent,0,0,""
93,1,2026-08-15,prose,facility_expanded,reported,3,0,ct-bambu;ct-nizi;cte-istm
93,1,2026-08-15,prose,facility_incident,absent,0,0,""
93,1,2026-08-15,prose,facility_saturated,reported,8,0,ct-bambu;ct-kigonze;ct-kilo;ct-logo;ct-nizi;cte-aru;cte-fataki;cte-hc-kisangani
93,1,2026-08-15,prose,occupancy_rate,absent,0,0,""
93,1,2026-08-15,prose,patients_confirmed,absent,0,0,""
93,1,2026-08-15,prose,patients_isolated,reported,2,0,nord-kivu;tshopo
93,1,2026-08-15,prose,patients_start_day,absent,0,0,""
93,1,2026-08-15,prose,patients_suspect,absent,0,0,""
94,1,2026-08-17,prose,admissions_24h,reported,3,0,haut-uele;ituri;nord-kivu
94,1,2026-08-17,prose,admissions_cumulative,absent,0,0,""
94,1,2026-08-17,prose,beds_total,reported,3,0,haut-uele;ituri;nord-kivu
94,1,2026-08-17,prose,exits_24h,reported,2,0,ituri;nord-kivu
94,1,2026-08-17,prose,facility_closed,absent,0,0,""
94,1,2026-08-17,prose,facility_expanded,reported,1,0,cte-mongbwalu
94,1,2026-08-17,prose,facility_incident,absent,0,0,""
94,1,2026-08-17,prose,facility_saturated,reported,7,0,ct-bambu;ct-kigonze;ct-kilo;ct-logo;ct-nia-nia;ct-nizi;cte-fataki
94,1,2026-08-17,prose,occupancy_rate,reported,1,0,ituri
94,1,2026-08-17,prose,patients_confirmed,absent,0,0,""
94,1,2026-08-17,prose,patients_isolated,reported,3,0,haut-uele;ituri;nord-kivu
94,1,2026-08-17,prose,patients_start_day,absent,0,0,""
94,1,2026-08-17,prose,patients_suspect,absent,0,0,""
96,1,2026-08-19,prose,admissions_24h,reported,2,0,ituri;nord-kivu
96,1,2026-08-19,prose,admissions_cumulative,absent,0,0,""
96,1,2026-08-19,prose,beds_total,reported,4,0,cte-hc-kisangani;ituri;nord-kivu;tshopo
96,1,2026-08-19,prose,exits_24h,reported,2,0,ituri;nord-kivu
96,1,2026-08-19,prose,facility_closed,absent,0,0,""
96,1,2026-08-19,prose,facility_expanded,reported,2,0,cte-isiro;cte-wamba
96,1,2026-08-19,prose,facility_incident,absent,0,0,""
96,1,2026-08-19,prose,facility_saturated,absent,0,0,""
96,1,2026-08-19,prose,occupancy_rate,reported,3,0,haut-uele;ituri;sud-kivu
96,1,2026-08-19,prose,patients_confirmed,absent,0,0,""
96,1,2026-08-19,prose,patients_isolated,reported,3,0,haut-uele;ituri;nord-kivu
96,1,2026-08-19,prose,patients_start_day,absent,0,0,""
96,1,2026-08-19,prose,patients_suspect,absent,0,0,""
97,1,2026-08-20,prose,admissions_24h,reported,2,0,ituri;nord-kivu
97,1,2026-08-20,prose,admissions_cumulative,absent,0,0,""
97,1,2026-08-20,prose,beds_total,reported,6,0,bas-uele;ct-limba;cte-hc-kisangani;ituri;nord-kivu;tshopo
97,1,2026-08-20,prose,exits_24h,reported,2,0,ituri;nord-kivu
97,1,2026-08-20,prose,facility_closed,absent,0,0,""
97,1,2026-08-20,prose,facility_expanded,absent,0,0,""
97,1,2026-08-20,prose,facility_incident,absent,0,0,""
97,1,2026-08-20,prose,facility_saturated,absent,0,0,""
97,1,2026-08-20,prose,occupancy_rate,reported,1,0,ituri
97,1,2026-08-20,prose,patients_confirmed,absent,0,0,""
97,1,2026-08-20,prose,patients_isolated,reported,3,0,bas-uele;ituri;nord-kivu
97,1,2026-08-20,prose,patients_start_day,absent,0,0,""
97,1,2026-08-20,prose,patients_suspect,absent,0,0,""
99,1,2026-08-22,prose,admissions_24h,reported,3,0,haut-uele;ituri;nord-kivu
99,1,2026-08-22,prose,admissions_cumulative,absent,0,0,""
99,1,2026-08-22,prose,beds_total,reported,5,0,cte-hc-kisangani;haut-uele;ituri;nord-kivu;tshopo
99,1,2026-08-22,prose,exits_24h,reported,2,0,ituri;nord-kivu
99,1,2026-08-22,prose,facility_closed,absent,0,0,""
99,1,2026-08-22,prose,facility_expanded,absent,0,0,""
99,1,2026-08-22,prose,facility_incident,absent,0,0,""
99,1,2026-08-22,prose,facility_saturated,reported,7,0,ct-bambu;ct-kigonze;ct-kilo;ct-logo;ct-nizi;cte-isiro;cte-wamba
99,1,2026-08-22,prose,occupancy_rate,reported,1,0,ituri
99,1,2026-08-22,prose,patients_confirmed,absent,0,0,""
99,1,2026-08-22,prose,patients_isolated,reported,3,0,haut-uele;ituri;nord-kivu
99,1,2026-08-22,prose,patients_start_day,absent,0,0,""
99,1,2026-08-22,prose,patients_suspect,absent,0,0,""
101,1,2026-08-24,prose,admissions_24h,reported,4,0,haut-uele;ituri;nord-kivu;tshopo
101,1,2026-08-24,prose,admissions_cumulative,absent,0,0,""
101,1,2026-08-24,prose,beds_total,reported,4,0,haut-uele;ituri;nord-kivu;tshopo
101,1,2026-08-24,prose,exits_24h,reported,3,0,haut-uele;ituri;nord-kivu
101,1,2026-08-24,prose,facility_closed,absent,0,0,""
101,1,2026-08-24,prose,facility_expanded,absent,0,0,""
101,1,2026-08-24,prose,facility_incident,absent,0,0,""
101,1,2026-08-24,prose,facility_saturated,reported,3,0,ct-bambu;ct-kigonze;ct-kilo
101,1,2026-08-24,prose,occupancy_rate,reported,2,0,ituri;nord-kivu
101,1,2026-08-24,prose,patients_confirmed,absent,0,0,""
101,1,2026-08-24,prose,patients_isolated,reported,3,0,haut-uele;ituri;nord-kivu
101,1,2026-08-24,prose,patients_start_day,absent,0,0,""
101,1,2026-08-24,prose,patients_suspect,absent,0,0,""
102,1,2026-08-25,prose,admissions_24h,reported,4,0,haut-uele;ituri;nord-kivu;tshopo
102,1,2026-08-25,prose,admissions_cumulative,absent,0,0,""
102,1,2026-08-25,prose,beds_total,reported,4,0,haut-uele;ituri;nord-kivu;tshopo
102,1,2026-08-25,prose,exits_24h,reported,3,0,haut-uele;ituri;nord-kivu
102,1,2026-08-25,prose,facility_closed,absent,0,0,""
102,1,2026-08-25,prose,facility_expanded,absent,0,0,""
102,1,2026-08-25,prose,facility_incident,absent,0,0,""
102,1,2026-08-25,prose,facility_saturated,reported,3,0,ct-bambu;ct-kilo;cte-wamba
102,1,2026-08-25,prose,occupancy_rate,reported,2,0,ituri;nord-kivu
102,1,2026-08-25,prose,patients_confirmed,absent,0,0,""
102,1,2026-08-25,prose,patients_isolated,reported,3,0,haut-uele;ituri;nord-kivu
102,1,2026-08-25,prose,patients_start_day,absent,0,0,""
102,1,2026-08-25,prose,patients_suspect,absent,0,0,""
104,1,2026-08-26,prose,admissions_24h,reported,4,0,haut-uele;ituri;nord-kivu;tshopo
104,1,2026-08-26,prose,admissions_cumulative,absent,0,0,""
104,1,2026-08-26,prose,beds_total,reported,4,0,haut-uele;ituri;nord-kivu;tshopo
104,1,2026-08-26,prose,exits_24h,reported,3,0,haut-uele;ituri;nord-kivu
104,1,2026-08-26,prose,facility_closed,absent,0,0,""
104,1,2026-08-26,prose,facility_expanded,absent,0,0,""
104,1,2026-08-26,prose,facility_incident,absent,0,0,""
104,1,2026-08-26,prose,facility_saturated,reported,2,0,ct-bambu;ct-kigonze
104,1,2026-08-26,prose,occupancy_rate,reported,2,0,ituri;nord-kivu
104,1,2026-08-26,prose,patients_confirmed,absent,0,0,""
104,1,2026-08-26,prose,patients_isolated,reported,3,0,haut-uele;ituri;nord-kivu
104,1,2026-08-26,prose,patients_start_day,absent,0,0,""
104,1,2026-08-26,prose,patients_suspect,absent,0,0,""
106,1,2026-08-28,prose,admissions_24h,reported,4,0,haut-uele;ituri;nord-kivu;tshopo
106,1,2026-08-28,prose,admissions_cumulative,absent,0,0,""
106,1,2026-08-28,prose,beds_total,reported,5,0,bas-uele;haut-uele;ituri;nord-kivu;tshopo
106,1,2026-08-28,prose,exits_24h,reported,4,0,haut-uele;ituri;nord-kivu;tshopo
106,1,2026-08-28,prose,facility_closed,absent,0,0,""
106,1,2026-08-28,prose,facility_expanded,absent,0,0,""
106,1,2026-08-28,prose,facility_incident,absent,0,0,""
106,1,2026-08-28,prose,facility_saturated,absent,0,0,""
106,1,2026-08-28,prose,occupancy_rate,reported,5,0,bas-uele;haut-uele;ituri;nord-kivu;tshopo
106,1,2026-08-28,prose,patients_confirmed,absent,0,0,""
106,1,2026-08-28,prose,patients_isolated,reported,6,0,bas-uele;haut-uele;ituri;nord-kivu;sud-kivu;tshopo
106,1,2026-08-28,prose,patients_start_day,absent,0,0,""
106,1,2026-08-28,prose,patients_suspect,absent,0,0,""
108,1,2026-08-30,prose,admissions_24h,reported,2,0,ituri;nord-kivu
108,1,2026-08-30,prose,admissions_cumulative,absent,0,0,""
108,1,2026-08-30,prose,beds_total,reported,2,0,ituri;tshopo
108,1,2026-08-30,prose,exits_24h,reported,2,0,ituri;nord-kivu
108,1,2026-08-30,prose,facility_closed,absent,0,0,""
108,1,2026-08-30,prose,facility_expanded,absent,0,0,""
108,1,2026-08-30,prose,facility_incident,reported,1,0,cte-pawa
108,1,2026-08-30,prose,facility_saturated,reported,6,0,ct-bambu;ct-kigonze;ct-lolwa;ct-nizi;cte-isiro;cte-wamba
108,1,2026-08-30,prose,occupancy_rate,reported,3,0,ituri;nord-kivu;tshopo
108,1,2026-08-30,prose,patients_confirmed,absent,0,0,""
108,1,2026-08-30,prose,patients_isolated,reported,3,0,ituri;nord-kivu;tshopo
108,1,2026-08-30,prose,patients_start_day,absent,0,0,""
108,1,2026-08-30,prose,patients_suspect,absent,0,0,""
109,1,2026-08-31,prose,admissions_24h,reported,2,0,ituri;nord-kivu
109,1,2026-08-31,prose,admissions_cumulative,absent,0,0,""
109,1,2026-08-31,prose,beds_total,reported,2,0,ituri;sud-kivu
109,1,2026-08-31,prose,exits_24h,reported,2,0,ituri;nord-kivu
109,1,2026-08-31,prose,facility_closed,absent,0,0,""
109,1,2026-08-31,prose,facility_expanded,absent,0,0,""
109,1,2026-08-31,prose,facility_incident,absent,0,0,""
109,1,2026-08-31,prose,facility_saturated,reported,4,0,ct-bambu;ct-kigonze;ct-lolwa;ct-nizi
109,1,2026-08-31,prose,occupancy_rate,reported,3,0,ituri;nord-kivu;sud-kivu
109,1,2026-08-31,prose,patients_confirmed,absent,0,0,""
109,1,2026-08-31,prose,patients_isolated,reported,3,0,ituri;nord-kivu;sud-kivu
109,1,2026-08-31,prose,patients_start_day,absent,0,0,""
109,1,2026-08-31,prose,patients_suspect,absent,0,0,""
110,1,2026-09-01,prose,admissions_24h,reported,3,0,haut-uele;ituri;nord-kivu
110,1,2026-09-01,prose,admissions_cumulative,absent,0,0,""
110,1,2026-09-01,prose,beds_total,reported,3,0,ituri;sud-kivu;tshopo
110,1,2026-09-01,prose,exits_24h,reported,3,0,ituri;nord-kivu;tshopo
110,1,2026-09-01,prose,facility_closed,absent,0,0,""
110,1,2026-09-01,prose,facility_expanded,absent,0,0,""
110,1,2026-09-01,prose,facility_incident,absent,0,0,""
110,1,2026-09-01,prose,facility_saturated,reported,4,0,ct-bambu;ct-kigonze;ct-lolwa;ct-nizi
110,1,2026-09-01,prose,occupancy_rate,reported,5,0,haut-uele;ituri;nord-kivu;sud-kivu;tshopo
110,1,2026-09-01,prose,patients_confirmed,absent,0,0,""
110,1,2026-09-01,prose,patients_isolated,reported,4,0,ituri;nord-kivu;sud-kivu;tshopo
110,1,2026-09-01,prose,patients_start_day,absent,0,0,""
110,1,2026-09-01,prose,patients_suspect,absent,0,0,""
111,1,2026-09-02,prose,admissions_24h,reported,4,0,haut-uele;ituri;nord-kivu;tshopo
111,1,2026-09-02,prose,admissions_cumulative,absent,0,0,""
111,1,2026-09-02,prose,beds_total,reported,3,0,ituri;nord-kivu;tshopo
111,1,2026-09-02,prose,exits_24h,reported,2,0,ituri;nord-kivu
111,1,2026-09-02,prose,facility_closed,absent,0,0,""
111,1,2026-09-02,prose,facility_expanded,absent,0,0,""
111,1,2026-09-02,prose,facility_incident,absent,0,0,""
111,1,2026-09-02,prose,facility_saturated,reported,1,0,ct-nizi
111,1,2026-09-02,prose,occupancy_rate,reported,4,0,haut-uele;ituri;nord-kivu;tshopo
111,1,2026-09-02,prose,patients_confirmed,absent,0,0,""
